abis_Monocyte conventional,abis_NK cell,abis_T cell CD8+ memory,abis_T cell CD4+ naive,abis_T cell CD8+ naive,abis_B cell naive,abis_T cell CD4+ memory,abis_T cell MAIT,abis_T cell gamma delta VD2,abis_Neutrophil,abis_T cell gamma delta non-VD2,abis_Basophil,abis_Monocyte non-conventional,abis_B cell memory,abis_Myeloid dendritic cell,abis_Plasmacytoid dendritic cell,abis_B cell plasma immature,Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score),consensus_tme_B cell,consensus_tme_cytotoxicity score,consensus_tme_Myeloid dendritic cell,consensus_tme_Eosinophil,consensus_tme_Macrophage,consensus_tme_MAST cell,consensus_tme_NK cell,consensus_tme_Neutrophil,consensus_tme_T cell CD4+,consensus_tme_T cell CD8+,consensus_tme_T cell gamma delta,consensus_tme_T cell regulatory (Tregs),consensus_tme_Macrophage M1,consensus_tme_Macrophage M2,consensus_tme_Endothelial cell,consensus_tme_Cancer associated fibroblast,consensus_tme_Monocyte,consensus_tme_immune score,EPIC_B cell,EPIC_Cancer associated fibroblast,EPIC_T cell CD4+,EPIC_T cell CD8+,EPIC_Endothelial cell,EPIC_Macrophage,EPIC_NK cell,EPIC_uncharacterized cell,StromalScore,ImmuneScore,ESTIMATEScore,TumorPurity,mcp_counter_T cell,mcp_counter_T cell CD8+,mcp_counter_cytotoxicity score,mcp_counter_NK cell,mcp_counter_B cell,mcp_counter_Monocyte,mcp_counter_Macrophage/Monocyte,mcp_counter_Myeloid dendritic cell,mcp_counter_Neutrophil,mcp_counter_Endothelial cell,mcp_counter_Cancer associated fibroblast,timer_B cell,timer_T cell CD4+,timer_T cell CD8+,timer_Neutrophil,timer_Macrophage,timer_Myeloid dendritic cell,xcell_Myeloid dendritic cell activated,xcell_B cell,xcell_T cell CD4+ memory,xcell_T cell CD4+ naive,xcell_T cell CD4+ (non-regulatory),xcell_T cell CD4+ central memory,xcell_T cell CD4+ effector memory,xcell_T cell CD8+ naive,xcell_T cell CD8+,xcell_T cell CD8+ central memory,xcell_T cell CD8+ effector memory,xcell_Class-switched memory B cell,xcell_Common lymphoid progenitor,xcell_Common myeloid progenitor,xcell_Myeloid dendritic cell,xcell_Endothelial cell,xcell_Eosinophil,xcell_Cancer associated fibroblast,xcell_Granulocyte-monocyte progenitor,xcell_Hematopoietic stem cell,xcell_Macrophage,xcell_Macrophage M1,xcell_Macrophage M2,xcell_Mast cell,xcell_B cell memory,xcell_Monocyte,xcell_B cell naive,xcell_Neutrophil,xcell_NK cell,xcell_T cell NK,xcell_Plasmacytoid dendritic cell,xcell_B cell plasma,xcell_T cell gamma delta,xcell_T cell CD4+ Th1,xcell_T cell CD4+ Th2,xcell_T cell regulatory (Tregs),xcell_immune score,xcell_stroma score,xcell_microenvironment score
0.584,2.62,-1.25,6.36,-0.832,0.251,0.725,3.42,-1.01,1.51,-0.101,0.194,0.476,0.0644,0.308,0.247,0.00852,P001,0.0818832079060846,0,0,0.00504988044033919,0,0.317892905316717,0,0,0.102803847958708,0,0,0.0897408138379537,0.0125864066795445,0.0873239883421535,0.169853480666771,0.0930734812989749,0.0499486312054545,0,0.0638219004699882,0,0,0,0.152,0.112861587819941,1.05360403605258,1.07397854412269,-0.09164169,-0.18860926,-0.1259032,-0.25720852,0.04438698,-0.1910598,-0.23854506,-0.1269367,-0.15757329,-0.143951,-0.26828584,-0.14232916,-0.03598629,-0.0774291,-0.25241221,0.22396106,-0.04180924,-0.07682223,0.01369104,0.01676161,0.1585163,0.04051823,0.04131543,0.002393287,3.660993e-10,0.7268041,-770.789914682135,-250.541070183465,-1021.3309848656,0.898231291811776,3.5732,0.0729,4.13316,2.961533,8.034222,10.577886,10.577886,3.64068,14.50672,6.010666,36.539862,0.07642246,0.16585767,0.16074612,0.12315677,0.02928901,0.50965804,0.03154819,0.01249888,0,2.331455e-18,0,6.541576e-19,0,0,1.070324e-18,8.054519e-18,0,0.0184468,0.04137461,0,0,3.501238e-19,5.099098e-19,0.1519584,0.06816,0.1462985,0.007014577,0,0.009830389,0.0234891,2.330125e-18,0,0,0.00371157,0,0.2790779,0,0.003988225,2.300937e-17,0,0.1794883,0.006373544,0.03114275,0.07597918,0.1071219
1.28,1.94,-0.782,4.46,-0.0228,0.217,1.88,2.3,-0.72,2.14,-0.0825,0.547,0.00994,0.269,0.232,0.233,0.00826,P053,0.114734589326962,0,0.0179545631736999,0,0.195531782452799,0.139317152032923,0,0,0,0,0.198213177662582,0.0176334920559024,0.0349026393561441,0.180611316359157,0,0,0.0450131878218354,0,0,0,0.0510357198377804,0,0.976,-0.0441918585794143,1.12097713989765,0.994947620079786,-0.14929468,-0.27206214,-0.26843979,-0.24985387,-0.11087968,-0.21908877,-0.30711546,-0.17586811,-0.273272,-0.20614281,-0.31968443,-0.38053642,-0.29748626,-0.19402426,-0.17844183,0.03826237,-0.18727792,-0.18224276,0.01142737,0.02135605,0.140821,0.05025906,0.04565353,0.004385727,2.6169e-09,0.7260973,-1498.37240774036,-1100.30247489333,-2598.67488263369,0.975120604745626,3.375771,6.6049,6.40124,1.221933,7.562567,3.474771,3.474771,3.96874,13.5471,8.529103,33.72075,0.06851991,0.12057418,0.19921725,0.12070697,0.03626498,0.51801404,0.01175996,0.01685339,0,0,6.602476e-19,6.971764e-20,2.260795e-18,0,3.885556e-19,2.980369e-19,2.871419e-18,0.04329385,0.003600405,2.147849e-19,9.978101e-19,0.02289249,0.002749958,1.206387e-20,0.03316173,0.03937215,0.007499335,0.003809031,0.01037118,0.02101754,6.485042e-18,2.762291e-18,1.87301e-18,0,6.454112e-18,0.1176738,0,1.244635e-18,0,0.07444878,0.1236052,0,0.03208015,0.01144625,0.04352639
0.602,2.11,-0.585,4.88,-0.928,0.0917,2.3,2.06,-0.54,1.98,-0.384,0.311,0.657,0.402,0.121,0.297,0.00647,P080,0.237083001632923,0,0,0.243273879161111,0,0.309585712657958,0,0.106872667986233,0,0,0,0,0.0505233785119224,0.115390169047493,0,0,0,0,0,0,0,0,0.8,0.0184844474749117,1.13156294884219,1.06272880899764,-0.1719832,-0.2891629,-0.3224771,-0.4342675,-0.1450394,-0.42189,-0.3820067,-0.3151345,-0.2877235,-0.2546429,-0.3583605,-0.3828217,-0.2663467,-0.2579459,0.1482859,0.1359288,-0.2633829,-0.2293732,0.01221958,0.0236817,0.134558,0.04615954,0.0877487,0.001022335,2.382901e-10,0.6946101,-1149.00114528735,-1011.34403805171,-2160.34518333906,0.958849760634336,4.377379,1.3456,3.42446,2.2834,6.369089,3.8546,3.8546,1.1228,15.230567,11.755375,38.2713,0.07572922,0.12100314,0.19535282,0.11163935,0.05096831,0.48207662,0.009289409,0,0,6.350969e-18,1.048279e-18,5.007473e-18,4.839122e-18,0.002018834,1.187981e-17,0.00476923,6.504986e-18,0.009089441,0.005360604,1.355253e-20,8.930627e-19,0.06803695,0,0,0.01589885,0.266109,0.01053924,0.00606777,0.004762273,0,1.758887e-17,0,2.105182e-19,0,2.870646e-18,0.02088154,7.689628e-18,0.003207719,1.365226e-18,0.01945623,0,3.323963e-19,0.00702616,0.03401848,0.04104464
1.47,2.09,-0.403,1.76,-0.132,0.0873,8.32,1.3,-0.0799,2.31,-0.954,0.291,1,0.221,0.487,0.398,0.0114,P049,0,0,0.119568167628426,0.0672589576256398,0,0.574500133878978,0.128529658202122,0.0319683559980876,0,0,0.124663336608583,0,0.000209702267049686,0.134635457278738,0.22412999716612,0.0112638353025833,0.119806356707731,0,0,0,0,0.023335861804865,0.004,0.291000143995497,0.97277385492164,1.55986982046892,-0.15865656,0.10953213,0.14076444,0.08001195,0.25218099,0.11232454,-0.0165218,0.04856152,0.05578275,0.0879114,0.02245369,0.08433615,0.23386457,0.20647719,0.18219403,0.17594133,0.09476264,0.11154881,0.0008994902,0.03445681,0.1930393,0.02832696,0.06323854,0.008685489,1.630739e-07,0.6713533,44.4171049024812,895.008346113636,939.425451016117,0.736520870601194,7.668507,7.5076,9.73852,1.064067,11.279144,20.979643,20.979643,5.07658,13.32288,9.301341,56.858362,0.06045003,0.15642504,0.22123509,0.15363701,0.06483301,0.53672157,0.1604256,0,0,0.004688571,2.614015e-19,0,1.51099e-18,0.005016345,0,0.03813094,0.001704486,0,0.01691838,4.230657e-18,0,0.06610772,7.090109e-18,4.477111e-18,0,0.1042588,0.05025545,0.04024768,0.0251517,4.087278e-20,0,0,2.744364e-18,0.001190977,0,0.03229918,0.01841406,0.01553769,1.149107e-17,0.08107093,0.1658237,0.008444475,0.03429762,0.03305386,0.06735148
1.78,2.7,-1.17,3.29,0.0849,0.483,6.77,3.38,-0.276,2.11,-0.953,0.29,0.743,1.6,0.634,0.29,0.00167,P073,0.102506116219738,0.255522090387643,0.084725767154667,0.0656993261821204,0,0.575522507229478,0.140396147039727,0,0.21338156681319,0,0,0,0.183131385350401,0.077705047935551,0.0568139556916984,0.0554883395463548,0,0.10475481099652,0.0828050293681692,0,0,0.068847101651571,0,0.513281563732558,0.861457147219386,2.06729919156683,0.1848419289,0.0758329581,0.2383919544,0.2581523639,0.2589890384,0.2627615388,0.0007787675,0.1847294277,0.2931542742,0.1930337454,0.1377482911,0.3454879119,0.2227715805,0.292938404,0.2557600626,0.1973587923,0.2665074708,0.2445460256,0.04927358,0.02755381,0.2818193,0.03918329,0.0854267,0.007759153,8.298942e-11,0.5089842,339.717289430286,1793.20616011724,2132.92344954752,0.607350071983627,13.175914,8.2369,6.45534,1.197867,32.084133,18.414071,18.414071,8.29276,17.835527,11.153216,50.956138,0.11712855,0.22593905,0.17343275,0.16531867,0.03566527,0.55602196,0.355751,0.2389559,0.01871539,0.04595468,0.006552157,3.518998e-18,0.1110101,2.677501e-20,0.03268946,0.0987591,1.257698e-18,0.08935856,0.01759684,2.730857e-20,0.03279479,0.06299276,2.853176e-18,0.165785,3.155073e-18,0.2302907,0.01631469,0.0178853,0.01627269,0.01783319,0.07948127,0.07531921,0.04251644,0.009824651,5.369608e-19,0.08307361,0.06641673,0.004107099,0,0,0,0.0954759,0.2868561,0.1143889,0.4012449
0.248,1.66,-1.06,4.88,-0.00736,0.283,2.21,1.75,-0.747,2.02,0.203,0.433,0.4,0.131,0.373,0.216,0.00851,P032,0.493946374278387,0,0.0623893963860245,0.0641545522821669,0,0.034645214965467,0,0.0741874877458263,0.104377796649975,0,0.133563151658743,0,0,0.00109187104626819,0,0,0,0.081408257370407,0,0,0,0,0.174,0.107589580468512,1.1217315385963,1.04976410238326,-0.1961672,-0.2293398,-0.3251847,-0.3427534,-0.255277,-0.4355166,-0.2374425,-0.2484686,-0.2837719,-0.2214454,-0.2862723,-0.4155734,-0.3069924,-0.3675662,-0.2370996,-0.1328213,-0.2759678,-0.2479653,0.01004603,0.01652876,0.1091186,0.03548356,0.04907064,0.001704688,6.233005e-10,0.7780477,-2045.09649684151,-1461.48534804119,-3506.5818448827,0.995929180997334,8.009014,0.8281,5.16154,4.3377,11.978533,2.560586,2.560586,8.2631,14.8738,8.582272,22.143988,0.09000168,0.10187303,0.18615653,0.11430025,0.0379784,0.47082719,2.891361e-18,1.921232e-18,0,7.755964e-19,5.275407e-19,0,0,0.01373828,5.558298e-19,0,0,0.007034629,0.003723712,0,0,0.008523123,0.001495823,8.632611e-18,0.03514958,0.1209152,0.0004878153,0,0.002255916,0.00274791,0,1.628993e-18,0,5.125982e-20,0,0.03438614,0.009524027,0.001381574,1.008398e-17,0.04485798,0.09120147,0,0.003154366,0.004261562,0.007415927
0.505,1.87,-0.384,4.85,-1.16,0.339,1.55,2.06,-0.541,1.14,-0.137,0.31,0.46,-0.0164,0.258,0.165,0.00914,P004,0.220830579360219,0,0.0594334235966282,0,0.122123915958141,0.282237473460743,0,0.0346829037993585,0,0,0.074858822297011,0,0,0,0,0,0,0.023878326207037,0.0206625967303454,0,0.216271949471855,0,0.828,0.0127433463921851,1.10803649497783,1.05497999088134,-0.2246497,-0.3113135,-0.3298056,-0.296052,-0.2177508,-0.2755284,-0.2635776,-0.3027423,-0.3008517,-0.2529758,-0.2646958,-0.4446896,-0.3549058,-0.2615155,-0.3449453,-0.1749288,-0.2756001,-0.2456062,0.00675999,0.01367223,0.1702374,0.0365624,0.04208458,0.001037151,1.769109e-10,0.7296462,-2060.65314798398,-1299.55012459766,-3360.20327258164,0.993762649179837,4.855179,0.1681,3.87368,5.3329,8.509767,2.588543,2.588543,4.21696,14.93128,6.774306,18.01225,0.08745106,0.10077475,0.19285184,0.11287773,0.03204363,0.47659097,0,0.03508363,3.183872e-18,0.006214937,5.823128e-18,0.008950086,0,2.114786e-19,0.003950214,0,0,0.02453699,0,0.009371539,7.719654e-19,0.01147691,0.003796413,5.46453e-18,0.03006934,0.02505738,0,2.062358e-19,1.048983e-19,0.02680399,0,0,2.154374e-18,7.624545e-19,1.591129e-17,0.09391332,0.004827413,0.01066438,1.534584e-18,0.02837085,0.02602912,0.002974049,0.04642283,0.005738455,0.05216129
0.78,2,-0.888,4.07,-0.509,0.0329,2.82,2.07,-0.656,0.97,-0.0901,0.191,2.03,0.424,0.111,0.148,0.00561,P059,0,0.422751567027776,0.13909930160965,0.164875956654566,0,0,0,0.152399732554849,0,0,0.0910435004713067,0,0.0297782324485368,0,0.0170781272477191,0,0,0,0.000237647476419679,0,0,0,0.01,0.239442921446405,1.03902507447696,1.01726406549082,-0.2160364287,-0.2840120498,-0.2953810496,-0.2910352382,-0.1352213566,-0.373365776,-0.3452631014,-0.2344796766,-0.2634195429,-0.1838627735,-0.3012157249,-0.2804708606,-0.258243674,-0.2561458694,-0.0599472795,0.0001175385,-0.1684996019,-0.1927858541,0.009906143,0.02325622,0.1106825,0.03493712,0.05811945,0.001544054,1.436576e-10,0.7615546,-1398.48852825542,-746.674592406574,-2145.16312066199,0.958214663474419,2.369614,0.1521,3.47386,3.324967,14.496678,3.744371,3.744371,12.87274,11.996067,8.624106,33.868925,0.09365706,0.11524393,0.18885102,0.1178432,0.04674898,0.4780549,0.003324359,0,9.353655e-19,4.071044e-19,0,3.999673e-18,1.404491e-17,0.007774914,0,0,1.110621e-17,4.016001e-20,0.006419166,0,5.679838e-19,0.02652792,0,2.197044e-17,0.006964264,0.1078839,0.002297257,0,4.706612e-19,0.002796529,4.31773e-18,0,3.863625e-19,0,1.614574e-17,0.08703542,1.103226e-18,0.004145805,0,0.05221436,0.02591745,0,0.003395857,0.01326396,0.01665981
0.17,1.35,-0.539,5.34,-0.179,0.107,1.5,1.46,-0.254,1.43,-0.33,0.475,0.395,0.409,0.244,0.203,0.00582,P035,0.108088807172244,0,0,0.0899176293821694,0,0.546233218492219,0,0,0.00760561805276092,0,0.0812854956100773,0,0,0.0708699892857139,0,0.0258711645843417,0,0,0.0211428048191903,0,0,0,0.734,0.029335185086642,1.13711331121819,0.951014727398716,-0.1856031,-0.2491141,-0.2776921,-0.3267033,-0.1309568,-0.2672769,-0.3233737,-0.2570933,-0.236893,-0.2224654,-0.2719314,-0.2944444,-0.3114003,-0.1293521,-0.4439317,-0.2243725,-0.2172482,-0.2140805,0.006702689,0.01425488,0.06448718,0.08591675,0.02653799,0.001697145,6.402144e-11,0.8004034,-2230.04516763158,-1050.74116858283,-3280.78633621441,0.99239515973484,9.019121,15.5236,3.21228,0.5603,7.230511,3.215329,3.215329,5.00702,14.421447,6.169078,17.714625,0.07927538,0.12447198,0.17057441,0.11942505,0.04077576,0.47643774,3.61393e-18,0.008512694,0,2.014568e-18,0,0,1.250625e-18,0.005015208,4.562342e-18,4.564249e-18,0,0.02255633,0.02050454,0,4.530961e-20,0,0.007646341,7.919134e-18,5.421011e-20,0.02879493,1.069914e-19,2.275872e-18,0.01942196,0.01406953,4.098609e-18,1.583475e-17,0,0,1.569237e-17,0.1244241,0.001559682,0.01810289,1.05071e-18,0.08086015,0.04022604,2.675335e-20,0.02015238,4.307145e-18,0.02015238
0.378,1.95,-0.567,4.21,-0.828,0.0825,2.53,1.52,-0.363,1.35,-0.344,0.329,0.328,0.284,0.256,0.254,0.00311,P064,0,0.048349008603859,0.0967410574208649,0.0981124738040121,0,0.199872718876659,0.139842032593131,0.0887096765749893,0,0,0,0,0,0.00161845611332853,0.0571057496107438,0.0973607837212997,0,0,0.160920219802139,0,0,0,0.378,0.0758684272777342,1.05328968785085,0.988632177121026,-0.23304515,-0.36182365,-0.26435648,-0.3535663,-0.15483205,-0.2096273,-0.30466688,-0.25595513,-0.24213005,-0.20894716,-0.30056826,-0.30951033,-0.24583223,-0.25268166,-0.1446832,-0.05066902,-0.21702181,-0.22478621,0.007269676,0.01520461,0.1365132,0.03788716,0.05779069,0.00213875,3.577151e-09,0.7431959,-1765.35971029199,-1315.17370821334,-3080.53341850533,0.988348679818732,6.354686,0.2304,2.53414,6.6049,10.9074,5.617729,5.617729,2.30478,13.16868,8.975391,24.886287,0.08363351,0.10945309,0.19104553,0.11221738,0.03649466,0.47029113,0.01685164,0.004165539,4.986171e-20,3.041569e-19,3.175612e-18,1.625556e-18,0,0.0064197,7.168231e-19,0,1.441012e-17,0.04460659,0.02028157,0.005088888,1.036222e-18,0.02874743,0,0,0.01992893,0.02913964,0.01208788,0.00229643,0.00689262,0.01625941,0,1.343789e-18,4.374758e-18,0,0,0.0696815,0.001948654,0.001722736,3.814117e-19,0.1698125,1.109296e-18,0,0.02167522,0.01437371,0.03604893
0.311,1.7,-0.487,4.09,-0.797,0.276,2.63,2.31,-0.577,1.25,-0.122,0.327,0.232,0.087,0.349,0.291,0.00642,P013,0.307499302809537,0,0.0599090178652849,0.160184258564913,0,0.0987031040218083,0,0.152161326228629,0.0627858879752772,0,0.016315583081503,0,0,0.0834830131578096,0,0,0,0.0045291331558568,0,0.00363694585757706,0,0,0.096,0.13461600661831,1.08311232668683,0.949207572718196,-0.24277015,-0.20626343,-0.35114067,-0.46513715,-0.2323836,-0.46641589,-0.33332522,-0.27439358,-0.34770261,-0.2849024,-0.31348953,-0.43088619,-0.32428442,-0.30970818,-0.2436284,-0.06580635,-0.28083813,-0.28167603,0.005665062,0.01741928,0.0673443,0.05502919,0.032795,0.0006696849,9.66829e-09,0.8210775,-1780.79971865957,-1875.90802484699,-3656.70774350657,0.997673582546548,3.741786,3.24,4.05678,1.1025,13.3984,3.392071,3.392071,7.79934,10.08996,6.818437,23.400225,0.0777868,0.1093931,0.19863897,0.10879712,0.04215614,0.46438148,0.00424959,0,3.426771e-20,0,0,2.137498e-18,0,0.002875759,4.90305e-19,2.118659e-19,0,2.87619e-19,0.009530809,0.003704473,0,0.0005791875,4.030808e-19,6.517355e-19,0.001529556,0.01705801,3.549081e-19,5.447848e-20,0,0.002494815,4.388654e-18,0,1.771765e-18,1.077381e-19,0,0.02501745,8.318667e-20,0.004894802,2.970058e-18,0.07975469,0.09361849,1.025426e-18,0.00166321,0.0002895938,0.001952804
0.355,1.41,-0.34,4.9,-1.01,0.284,2.23,1.09,-0.383,1.44,-0.0568,0.448,0.452,-0.0646,0.178,0.178,0.00194,P023,0,0.0548625204092984,0.135943954871585,0.231762715395061,0,0.175312482342627,0.0421280008838899,0,0.115844432866467,0,0,0.0275389362376364,0,0.262934490975651,0,0,0,0,0,0,0.0101053163763556,0,0.386,0.0743005304223084,1.08317175861842,1.05643285035857,-0.2596815,-0.324616,-0.3655589,-0.3614914,-0.2107311,-0.306707,-0.3329088,-0.2871331,-0.2100224,-0.2156113,-0.2785111,-0.2311209,-0.3455041,-0.2579707,-0.1294196,-0.2849696,-0.2503806,-0.2418629,0.006133678,0.01123085,0.142845,0.03879163,0.07190338,0.0014181,1.376298e-10,0.7276774,-2270.30978848539,-775.618649751267,-3045.92843823666,0.987562781515985,4.2613,0.8464,2.3398,3.5518,10.870422,4.230229,4.230229,9.2119,16.677787,9.500447,16.585662,0.10005699,0.10499148,0.20178766,0.11633723,0.03400771,0.49321423,0,0,0,0,1.420782e-18,0,0,0.001391337,0,0.01544355,0,2.247571e-18,0.01036176,0,0,0.0305342,0.004329749,1.692705e-17,0.04680113,0.09857427,0.007308864,0.001951053,0.01338546,0.004879498,0,0,5.152216e-19,1.466799e-19,0,0.03135499,0,0.003888392,3.430279e-17,0.01441283,0.09442803,0,0.01101207,0.0152671,0.02627918
1.85,1.71,-1.54,-0.107,2.12,0.188,7.29,1.42,-0.877,0.908,0.339,0.402,0.223,0.244,0.305,0.231,0.00461,P005,0.190185942810475,0,0.0742801799689843,0,0,0,0,0.124921013421108,0.0255256639082884,0,0,0.00262762378171091,0.146968951510164,0.180945117879707,0,0,0,0.21417468424378,0,0,0.0532327732599246,0,0.862,0.00643825692549695,1.09247142808733,1.01286195078414,-0.31051199,-0.36860966,-0.25830024,-0.26812193,-0.08669869,-0.30280827,-0.33588847,-0.27725006,-0.22867377,-0.19688374,-0.29293425,-0.31738434,-0.19020054,-0.09309466,-0.23531161,0.15046154,-0.22848147,-0.19122313,0.008145151,0.02726681,0.02144582,0.1508586,0.02397701,0.00278488,7.930449e-10,0.7655218,-1202.76902047792,-1106.70132557437,-2309.47034605229,0.96483438204173,3.4666,36.9664,3.11084,1.849667,9.161178,7.805914,7.805914,9.80158,10.963133,6.728344,47.178813,0.0888724,0.10337745,0.20562488,0.11149716,0.05681089,0.51112296,0.03022804,7.848731e-20,1.06294e-20,4.927611e-18,0,4.988482e-19,0,0.02587414,6.275731e-19,0.04038247,3.266812e-18,0.003997156,0.01249402,1.394673e-18,0,0.003175646,0,1.516491e-17,0.01028376,0.06174752,0.01917561,0.01920984,0.007788018,0.005378109,0,5.777179e-18,1.959193e-18,0,5.442303e-18,0.002776915,7.281932e-19,0.01547815,0,0.07812177,0.1771148,0,0.01636914,0.001587823,0.01795697
0.271,2.03,-0.704,5,-0.791,0.263,0.37,2.51,-0.663,1.35,-0.189,0.402,0.362,-0.0544,0.318,0.203,0.00883,P008,0.326275111412414,0,0.016238556973551,0,0,0,0,0.170303878188446,0.0395786923910018,0,0.0621715185808795,0.00242926771103964,0,0.0195289943986095,0.0527064751100566,0,0.142867535984948,0,0.104855742938554,0,0.0213887631276551,0,0.674,0.0373707972852966,1.08775248546922,0.958344536817155,-0.1733879,-0.3498092,-0.2171693,-0.2397103,-0.1246396,-0.4223065,-0.3715575,-0.1321227,-0.3091613,-0.2552969,-0.3447483,-0.344716,-0.1886243,-0.174266,-0.3774772,-0.1704646,-0.1439147,-0.1946849,0.002787734,0.008328002,0.05680787,0.03909413,0.02317763,0.002660121,4.622486e-10,0.8671445,-2101.17333051804,-989.031009211123,-3090.20433972916,0.988563753362252,2.649471,0.2916,2.62638,1.9674,9.818822,5.417543,5.417543,5.50104,12.943853,4.642406,11.614888,0.07250399,0.10999061,0.18875649,0.12119032,0.04401775,0.48150694,0,0.01171423,0,9.949697e-19,1.344519e-18,0,2.764761e-17,0.01205088,0,3.185056e-18,0,0.01771328,0.02446334,0.0008849645,0,0,0.02103767,0,1.579423e-19,0.0002437996,0.008156445,0.0106215,0.004943095,0.02199951,9.508764e-20,9.192817e-18,1.1398e-18,9.045673e-20,2.733572e-17,0.03867273,0.01172993,0.01514821,5.213782e-18,0.06545168,0.1394263,0,0.04193857,0,0.04193857
0.387,1.39,-0.652,4.02,-0.569,0.209,2.21,1.63,-0.249,1.24,-0.186,0.471,0.291,0.266,0.27,0.134,0.0101,P024,0.177839338863026,0,0.0830913768517148,0.0299534726846959,0.0364282812742367,0.409041574106259,0,0,0,0,0,0.06234788770016,0.0516027113213504,0,0,0,0,0.101620161504196,0,0.0686411506595185,0,0,0.756,0.02571428135766,1.10401761244876,1.02056595496516,-0.1921388,-0.3931694,-0.2429266,-0.3122749,-0.1126536,-0.4086717,-0.3650161,-0.1979129,-0.2697335,-0.2164883,-0.3400248,-0.3344739,-0.2086568,-0.2677224,-0.3176387,-0.1590146,-0.1742936,-0.2107191,0.007754455,0.01441416,0.06464655,0.06043423,0.01778204,0.002203777,2.915725e-10,0.8327648,-2104.73337495151,-978.466526752227,-3083.19990170374,0.988408179161176,5.109671,8.0656,3.073,4.576067,11.036789,4.1361,4.1361,8.95692,14.147013,4.224397,19.073662,0.09509198,0.11436467,0.18287479,0.11650853,0.04274899,0.47724619,0.0403978,0.01996682,4.43857e-19,0,0,0.008339831,0,0,0,4.909765e-18,0,0.01318223,0.01067745,2.651618e-18,1.328562e-18,7.549045e-19,1.258992e-18,6.301215e-18,0,0.04696834,0.003950263,8.862299e-22,0.006923028,0.008139666,0,0,6.019067e-19,5.543724e-21,5.493544e-18,0.01989823,0.0005263891,0.01014537,7.136479e-19,0.02570005,0.08408745,2.32523e-18,0.02137117,5.477681e-18,0.02137117
0.894,1.95,-0.758,5.06,-1.1,0.287,3.79,2.09,-0.348,1.72,-0.565,0.166,0.585,-0.0539,0.326,0.264,0.00876,P002,0,0.0559876856847528,0.126463820843994,0.0194742769250515,0,0.481869595459382,0.0273439145296845,0.0295419712544618,0.0338304812523698,0,0.0308542060882884,0,0.0129457720404779,0.012455642720154,0.0154085230829224,0.00859653943096584,0.18504379353528,0.0011553223957163,0,0.0460520204914591,0.0397755302912292,0.0022628336382272,0.112,0.12476528075778,1.04292105128596,1.12906192966442,-0.26592639,-0.16278732,-0.03931325,-0.07073223,0.10368117,-0.06409748,-0.2995678,-0.09337101,-0.15341188,-0.17163694,-0.2641338,-0.17027708,-0.08091493,0.10067992,0.12078904,0.12397112,-0.03378137,-0.05804912,0.005256795,0.02774203,0.1164339,0.03056697,0.059299,0.006390472,8.979832e-10,0.7543108,-586.483223354301,-134.321093165622,-720.804316519923,0.877974682728308,3.915914,0.2025,6.47406,2.787,9.025111,9.278757,9.278757,2.73716,12.83748,8.629194,47.193037,0.07300291,0.12319527,0.21453477,0.13399887,0.05455594,0.53296443,0.1158483,0,2.359266e-20,0,0,3.343098e-19,0,0.008565241,1.122212e-17,0,0,1.222552e-18,0.02276158,0,0,0.04125474,3.632914e-18,1.431975e-17,3.854802e-18,0.1025421,0.0568398,0.02581705,0.04492622,4.159163e-19,1.214353e-19,0,4.264529e-19,3.490498e-20,0,0,1.37593e-18,0.008880398,2.256906e-19,0.08881193,0.2064883,0,0.0378932,0.02122368,0.05911688
